""
534,"[-0.005703843403572011, 0.27017243315091616]","[-0.007171191159035885, 0.27170559717937415]","[-0.005694746554553084, 0.32060620870589235]","[-0.004730821789526987, 0.26902534273746903]","[-0.0057044278320874066, 0.2335262780819357]","[0.004769497594271008, 0.2807473649800962]","[0.004058548429209349, 0.28204038951702504]","[0.004799753678330291, 0.3352180335477708]","[0.005793198937347233, 0.27962986664210465]","[0.004739826443818375, 0.24132749289085728]",[-0.0008221268653869629],[-0.0004980564117431641],"[0.6009037494659424, 0.4262698292732239]","[900, 218]"
535,"[-0.005342091227127072, 0.26933520828764207]","[-0.0067251504501277485, 0.2710266906437088]","[-0.00533302587377038, 0.3196582102185382]","[-0.004427081067441638, 0.2680438340743267]","[-0.00534296635443357, 0.23279789505986714]","[0.004440650806700775, 0.2811566042573914]","[0.003776677236612392, 0.2823044677628732]","[0.00446764513480645, 0.33607826218540426]","[0.005397927399573938, 0.28011782751691683]","[0.004414260281721423, 0.24144124264931738]",[-0.0008333325386047363],[-0.0004736185073852539],"[0.6008992195129395, 0.42624711990356445]","[900, 218]"
536,"[-0.005197388211189714, 0.269770381108176]","[-0.006540441809061189, 0.2715074912461112]","[-0.005188335039504423, 0.3204406461778218]","[-0.004308150219875642, 0.26843303620148956]","[-0.005198197383175997, 0.23303633834993717]","[0.0043121352377761026, 0.2811461608179299]","[0.003670610012820951, 0.28223509194484664]","[0.004340200010188469, 0.3361910674934593]","[0.005235760194448389, 0.2801850847861982]","[0.004284865748388243, 0.24135349447310517]",[-0.0008338093757629395],[-0.00046831369400024414],"[0.6008386611938477, 0.42652082443237305]","[900, 218]"
537,"[-0.0049183190002153624, 0.2699446329914304]","[-0.006180714122429246, 0.27146825143856296]","[-0.004911500082476035, 0.31978528524064376]","[-0.004080628960712507, 0.26881385758767595]","[-0.004917768883155819, 0.23363692368051733]","[0.004110859064249813, 0.28106510230685783]","[0.003499143158057587, 0.2821575450550039]","[0.004137089852543899, 0.33589821435987816]","[0.004991967436816516, 0.280090525069565]","[0.0040856683317932645, 0.24139453300969055]",[-0.0008102059364318848],[-0.00047510862350463867],"[0.6008715629577637, 0.4263310134410858]","[900, 218]"
538,"[-0.004514643187943389, 0.2698559216079246]","[-0.0056692200145718056, 0.27167049188879033]","[-0.004505989726531238, 0.3202427925011391]","[-0.003747500798356081, 0.2684390298209752]","[-0.004516380704172619, 0.23325940493310837]","[0.00378328276983431, 0.28139157185995134]","[0.0032184714999262177, 0.2824426797860935]","[0.003808681341650667, 0.3365947810373944]","[0.004598199264884388, 0.2804599737536342]","[0.003758979639621917, 0.24152603681186438]",[-0.0007845759391784668],[-0.00045174360275268555],"[0.6010362505912781, 0.42657285928726196]","[900, 218]"
539,"[-0.004627398758013281, 0.2703723823936466]","[-0.005813754973932, 0.2719652043580423]","[-0.004619629302662418, 0.3206066945606695]","[-0.0038400519061906634, 0.2692146406976942]","[-0.004627993769405271, 0.23384885322517276]","[0.0038770382475471843, 0.2816029922262901]","[0.003297520193307531, 0.2828901996321113]","[0.0039033499859807397, 0.33596285898152145]","[0.004713064141108736, 0.280435757883428]","[0.003851883046146029, 0.24220512299992167]",[-0.0008153319358825684],[-0.00046432018280029297],"[0.600807785987854, 0.426228404045105]","[900, 218]"
540,"[-0.0044580938131611415, 0.26910073955987546]","[-0.005607182899016564, 0.2707927093911133]","[-0.004448928998404211, 0.3196349214519802]","[-0.0036967353630262038, 0.26782497786960835]","[-0.004460201160744768, 0.23245797968228785]","[0.0036908548336203324, 0.2792645775443443]","[0.0031447472500125907, 0.2807629661287909]","[0.003717328916196383, 0.3329996539779133]","[0.004475635928204306, 0.2779480309514408]","[0.003665103142528144, 0.24028299479173865]",[-0.0008308887481689453],[-0.0004608631134033203],"[0.6003299355506897, 0.4260671138763428]","[900, 218]"
541,"[-0.004269934778034925, 0.2682750205302599]","[-0.005366719201193133, 0.27006217470490856]","[-0.00426216459998761, 0.3182180446627817]","[-0.003542503054634317, 0.2668703565417895]","[-0.004271588412093047, 0.2319681691708403]","[0.0035294731441788477, 0.2798233497914718]","[0.0030056402961655317, 0.2814337249377918]","[0.003556439530013756, 0.33417787682983535]","[0.004282987391619526, 0.27836730529030823]","[0.003503299609363537, 0.24049871340710569]",[-0.0008359551429748535],[-0.0004693269729614258],"[0.6002194881439209, 0.4261472225189209]","[900, 218]"
542,"[-0.0043000967073062585, 0.26980962835578437]","[-0.005430072978687663, 0.27143773693436696]","[-0.004290782980982761, 0.3209259028460557]","[-0.003556475308561125, 0.2685686575816315]","[-0.00430254508270753, 0.232853586003188]","[0.003542931403872434, 0.28043204038701536]","[0.0030244952182084564, 0.2819184955927088]","[0.0035682715565916656, 0.33417319150913316]","[0.004285045475347575, 0.2791379900585082]","[0.0035188573778508103, 0.24138910370109928]",[-0.0008425712585449219],[-0.0004780292510986328],"[0.5998705625534058, 0.4266522228717804]","[900, 218]"
543,"[-0.004849080080086402, 0.27067429976045626]","[-0.006113340658990652, 0.2722028778461657]","[-0.004837449514732352, 0.321035787684586]","[-0.004014575003224558, 0.26955232160377063]","[-0.004853044359554065, 0.2340839866739556]","[0.004011928225110412, 0.2838555225520701]","[0.003415359292980219, 0.285129546705147]","[0.004038398316786113, 0.33962557691620626]","[0.004871020783656465, 0.28270942380066616]","[0.003986337502120162, 0.24358507865721332]",[-0.0008677840232849121],[-0.00046950578689575195],"[0.5999360084533691, 0.42679715156555176]","[900, 218]"
544,"[-0.004800809661400022, 0.270038804364729]","[-0.00603204263214489, 0.27157500189644085]","[-0.0047875238853253375, 0.3195961765049371]","[-0.003983524612133933, 0.26888608239600187]","[-0.004807010727168668, 0.23387547468503106]","[0.003986338029272915, 0.2830753450104145]","[0.003393110891533864, 0.28432909541517165]","[0.004011835242625103, 0.3385876961883953]","[0.004840611434523526, 0.28194753410736134]","[0.0039617319627601524, 0.24298368111985896]",[-0.0008740425109863281],[-0.000474393367767334],"[0.5999754667282104, 0.42650240659713745]","[900, 218]"
545,"[-0.006025619060310128, 0.2698713370015433]","[-0.0076322635438351135, 0.2715041602840287]","[-0.006009513965066239, 0.3206311758680909]","[-0.004974340348775688, 0.26860993421499374]","[-0.006032509375668367, 0.23309236323898092]","[0.004955769916584759, 0.28249819703182477]","[0.004216525523763146, 0.2837154309553681]","[0.0049863777149393535, 0.3381587792547921]","[0.006020856097576441, 0.2814158290441672]","[0.004926008286241934, 0.2423660809191245]",[-0.0009053945541381836],[-0.00047332048416137695],"[0.5997461080551147, 0.42676323652267456]","[900, 218]"
546,"[-0.00591691207872402, 0.2704122513195946]","[-0.00748562802320967, 0.2721199731591331]","[-0.005902138765534934, 0.32172283757067055]","[-0.00488739771784305, 0.26908590745585814]","[-0.005921725259947141, 0.23330893606883107]","[0.004835974418314602, 0.282408801283372]","[0.004120758482297381, 0.2838996818878581]","[0.004868417151895313, 0.33780034953640076]","[0.005863265724021695, 0.28105504477445087]","[0.004804382843100137, 0.24241974712286138]",[-0.0009347200393676758],[-0.00048416852951049805],"[0.5994861125946045, 0.4268154203891754]","[900, 218]"
547,"[-0.0061650523003792005, 0.2705316241490198]","[-0.007789050728277248, 0.27207243891425154]","[-0.006152919978712621, 0.3217213304500865]","[-0.005096742134032355, 0.2693769049983124]","[-0.006166562397276978, 0.2334983875404683]","[0.005038821147192843, 0.281392777272045]","[0.004309287624478799, 0.2826683805742675]","[0.00506902962795737, 0.33591343042696964]","[0.006078453916424525, 0.2803172755652419]","[0.00501043787375816, 0.24186586361372894]",[-0.0009020566940307617],[-0.0004895329475402832],"[0.5994412302970886, 0.4272528290748596]","[900, 218]"
548,"[-0.005091428296676304, 0.2701775814237658]","[-0.006385115118211801, 0.27186350795912434]","[-0.005077147416554357, 0.3200473161091156]","[-0.0042291686744582, 0.26887149429750834]","[-0.005098446810670836, 0.23380573178784558]","[0.004243970355810432, 0.28196977715090304]","[0.0036151400968836766, 0.28329906912006947]","[0.004269776974059636, 0.33692169947484724]","[0.005147318343305316, 0.2807816763339958]","[0.004219040161867014, 0.24224018190861407]",[-0.0008828639984130859],[-0.0004715919494628906],"[0.5998644828796387, 0.42709043622016907]","[900, 218]"
549,"[-0.004619199136127987, 0.27013825622098625]","[-0.005800123479705491, 0.2718721347209741]","[-0.004606252208512889, 0.32013901012201584]","[-0.0038343151187410635, 0.2687782945297135]","[-0.004625309027540849, 0.23370723450728342]","[0.003828594368855436, 0.28144164808485767]","[0.0032688757916228936, 0.2829001468130188]","[0.003855436024788196, 0.3355930502608516]","[0.004628642324448287, 0.28019946749590147]","[0.003803239745668053, 0.24218380632147132]",[-0.0009227395057678223],[-0.0004901885986328125],"[0.5996242165565491, 0.4270736277103424]","[900, 218]"
550,"[-0.004782244406435057, 0.2708398601616233]","[-0.00601364803303871, 0.27255568552716536]","[-0.0047705140493683705, 0.3212972665645646]","[-0.003966001714038112, 0.2695275500728581]","[-0.004786491340859422, 0.2341580118029023]","[0.0039435882231573325, 0.2814586867313173]","[0.003370236272158618, 0.2828060989057412]","[0.003967977055689498, 0.3355904709203941]","[0.004761102348524414, 0.280322861192235]","[0.003920585097122606, 0.24217063711808579]",[-0.0009027719497680664],[-0.000496983528137207],"[0.5994355082511902, 0.42716217041015625]","[900, 218]"
551,"[-0.005335447218919276, 0.2707034922340352]","[-0.0067170534383649136, 0.27258980311560443]","[-0.005317893743257821, 0.32181180106878954]","[-0.00442120567189539, 0.26923146347413107]","[-0.005343970459954097, 0.23372371903153782]","[0.0043763865854388045, 0.2810049833618799]","[0.0037322040113799693, 0.2824068464101787]","[0.004405128728717198, 0.33541395880168823]","[0.005300238342730547, 0.27978465982630224]","[0.004348934821114733, 0.24159557502547638]",[-0.0009591579437255859],[-0.0004820823669433594],"[0.5993024110794067, 0.42741650342941284]","[900, 218]"
552,"[-0.0046251204321341895, 0.2702660389905306]","[-0.00583245033288453, 0.2718791419557048]","[-0.004611451728047705, 0.32103460995293154]","[-0.0038280768630772947, 0.26904716224633657]","[-0.004630918192207617, 0.2334778795230199]","[0.0038180247274143303, 0.28186334339389607]","[0.003259060633737974, 0.2832316076058211]","[0.0038454400128867107, 0.3361673384816296]","[0.004617724915004426, 0.2807051343284223]","[0.0037919270154405022, 0.2425125713877718]",[-0.0008805990219116211],[-0.0004814267158508301],"[0.5995784997940063, 0.42703473567962646]","[900, 218]"
553,"[-0.004213095371074856, 0.2700832727997909]","[-0.005304891964906508, 0.2719027324257495]","[-0.004198252443292615, 0.32000205677305776]","[-0.0034909225535600776, 0.2686196888976585]","[-0.004221494354094469, 0.23372810827703963]","[0.00346492478651886, 0.28141524796447076]","[0.002957054661133222, 0.28275793431861895]","[0.0034862042926179317, 0.335214287729594]","[0.004191544570544911, 0.2802307399126336]","[0.0034444138121166173, 0.24229306223810224]",[-0.0009183883666992188],[-0.0004360675811767578],"[0.5992835760116577, 0.42683595418930054]","[900, 218]"
554,"[-0.004066828105506103, 0.26953415959775656]","[-0.005119336419589606, 0.27141194914249217]","[-0.004053252142478208, 0.3201566416232318]","[-0.0033703613941056163, 0.26802219776121894]","[-0.004074371507643925, 0.2328160659270546]","[0.0033571325607123443, 0.2811875239126803]","[0.0028633664627647558, 0.2825011464034333]","[0.0033795390154929047, 0.335352745309872]","[0.004065254378087585, 0.2800385225543169]","[0.0033357205104532473, 0.24189888322802267]",[-0.0009415745735168457],[-0.00046050548553466797],"[0.5993625521659851, 0.42680823802948]","[900, 218]"
555,"[-0.004722425004536229, 0.27040280264397065]","[-0.0059510357314728896, 0.27223464391180585]","[-0.004706234854418436, 0.32115773853405477]","[-0.003910669186128285, 0.268976776103938]","[-0.0047310493808893715, 0.23361296607593943]","[0.00388207982003592, 0.28224284614019013]","[0.003310080568832521, 0.2835686819960641]","[0.0039057387705102543, 0.33644340614789303]","[0.004702714684466912, 0.2811005988187824]","[0.0038595707698621537, 0.24289503450504668]",[-0.0009921789169311523],[-0.00045412778854370117],"[0.5993649363517761, 0.4269212782382965]","[900, 218]"
556,"[-0.0064473259625346035, 0.2705296677262191]","[-0.008155450348963048, 0.2722133853151397]","[-0.0064283363266619325, 0.3222914942132586]","[-0.005325939799518789, 0.26923061103933393]","[-0.006455061654659515, 0.23318300486830898]","[0.005275234536892771, 0.28197503489213593]","[0.004495429819043038, 0.28339663260159453]","[0.00531057323415134, 0.33646893960373203]","[0.006396283121352465, 0.2807440646117638]","[0.005241964019103739, 0.24248102109847267]",[-0.00100630521774292],[-0.000500798225402832],"[0.5993203520774841, 0.4270082116127014]","[900, 218]"
557,"[-0.006063399379260358, 0.2702809659815174]","[-0.0076934362294487375, 0.2718563903109539]","[-0.006046871663463592, 0.3220397420023345]","[-0.0049978776559084555, 0.26907807891299634]","[-0.006068271943443513, 0.2329414567476526]","[0.004897120266736763, 0.2806928653161194]","[0.004178237017844654, 0.2820196083144266]","[0.0049269290360409185, 0.33514298505881956]","[0.005926246044634934, 0.27958109968828254]","[0.004868573865038164, 0.24124469842073637]",[-0.0009782910346984863],[-0.0005058646202087402],"[0.599099338054657, 0.42720410227775574]","[900, 218]"
558,"[-0.005402744778333614, 0.2704783995300901]","[-0.006808372852854134, 0.27237215464541303]","[-0.005385121277210171, 0.3217250561591457]","[-0.0044737685425645, 0.26897828830453036]","[-0.005411413586836798, 0.23340942584645286]","[0.004429596763217051, 0.2812238800182678]","[0.0037749914481796628, 0.2823518788275969]","[0.0044558764022994924, 0.3359546296772865]","[0.005369502027159098, 0.28029550727173763]","[0.004404179466757689, 0.24164809814361046]",[-0.0009683370590209961],[-0.0005165934562683105],"[0.5994550585746765, 0.4273052215576172]","[900, 218]"
559,"[-0.004910100504119283, 0.27079386118866966]","[-0.0062067618271348796, 0.2722614469992526]","[-0.004895465292351832, 0.3214022534177695]","[-0.0040566040227916515, 0.26969424404871006]","[-0.0049148620435456565, 0.23405600076854163]","[0.003971911250587338, 0.2815129685939789]","[0.0033895786092353695, 0.2827630229419703]","[0.003994166972998842, 0.3357879777021067]","[0.004804323160862964, 0.28045579149132105]","[0.0039506575139242025, 0.24214344389039305]",[-0.0010127425193786621],[-0.0004881620407104492],"[0.5992681980133057, 0.42725706100463867]","[900, 218]"
560,"[-0.005447635269668565, 0.2702964860433734]","[-0.006884991121985132, 0.2719816792842682]","[-0.0054269117698397, 0.3216178634232393]","[-0.0045021483936194115, 0.26903329657145186]","[-0.005458439780002532, 0.23322784739402797]","[0.004464048744279621, 0.2807221085556914]","[0.003802971952155203, 0.2817548427647146]","[0.004488459933276812, 0.3351810954631064]","[0.0054140765991578105, 0.27989285817735526]","[0.004440589585648845, 0.24131308950402464]",[-0.0008922219276428223],[-0.000491023063659668],"[0.5997982621192932, 0.42740398645401]","[900, 218]"
561,"[-0.005925074845263724, 0.27158972726528047]","[-0.007450829022872651, 0.2733789615960672]","[-0.0059046663258550324, 0.32239098526366317]","[-0.004913112907893406, 0.27015591486851176]","[-0.005936313514025877, 0.23470417322852286]","[0.004892786644467631, 0.28302329715118973]","[0.004165610452419365, 0.28426592476104584]","[0.004923920127053126, 0.3380363169408075]","[0.005939616446093489, 0.28196363683338277]","[0.004863172843884085, 0.24321362345243966]",[-0.0009543299674987793],[-0.0004889369010925293],"[0.5996894836425781, 0.4275459051132202]","[900, 218]"
562,"[-0.005608661463654697, 0.2703319587431466]","[-0.007113702544785456, 0.2717803599361198]","[-0.00559151689294045, 0.32176243532755006]","[-0.004623957790343536, 0.2692544301960783]","[-0.005614722407267384, 0.23314655448480123]","[0.004541989031648805, 0.28069873294470055]","[0.003877000898532397, 0.28191731503361306]","[0.004571224783057563, 0.33520559895762314]","[0.0054931295278370955, 0.2796836789191114]","[0.004514174119251694, 0.2412536730959075]",[-0.0009295344352722168],[-0.0004914402961730957],"[0.5995615124702454, 0.42704448103904724]","[900, 218]"
563,"[-0.004285195687972516, 0.27052234402956293]","[-0.0053889933532440485, 0.27234702837256625]","[-0.004270622729675087, 0.3215693782028339]","[-0.00355263261198971, 0.26905992341750357]","[-0.004292458448264413, 0.23349640558318197]","[0.003554362767559076, 0.2800547486066517]","[0.0030314263447139295, 0.28110167406446446]","[0.0035747170728838507, 0.3340658742371812]","[0.004302657769400787, 0.27920887486298646]","[0.003534738954428991, 0.24088758376203995]",[-0.000869452953338623],[-0.0004718899726867676],"[0.5998681783676147, 0.4273390471935272]","[900, 218]"
564,"[-0.0041593642399683295, 0.27080670026298403]","[-0.005226572788042087, 0.27249268054863945]","[-0.004149812310306642, 0.3219010168355644]","[-0.003450101996198878, 0.2694684171419526]","[-0.004162143929690135, 0.2337314759902356]","[0.003447660578207756, 0.2810686499028138]","[0.002938163562469541, 0.2823413222600229]","[0.0034688742754203855, 0.3353060894515721]","[0.004178362600859302, 0.27998204158081236]","[0.0034271287392561548, 0.2417499760607405]",[-0.0009075403213500977],[-0.0004718303680419922],"[0.5997584462165833, 0.42725294828414917]","[900, 218]"
565,"[-0.0048792256576335995, 0.2692615659282188]","[-0.006188293466638442, 0.27090397476970285]","[-0.004861582676754055, 0.32022601341409396]","[-0.004022743651421611, 0.2679835105737572]","[-0.00488757662794187, 0.23236454774353232]","[0.003942214849628772, 0.2795175747890462]","[0.003367683383855353, 0.2808545650876032]","[0.003968122761649862, 0.33357737995050374]","[0.004761949512162523, 0.2784262633449676]","[0.003917002996694102, 0.24036118576506416]",[-0.0009540319442749023],[-0.0005034804344177246],"[0.5990999341011047, 0.4270247220993042]","[900, 218]"
566,"[-0.0044064600316509085, 0.26977752757664725]","[-0.005581283999642928, 0.271533666283883]","[-0.004393146414792229, 0.32081351514640155]","[-0.003636640841948672, 0.2683781573953906]","[-0.004411981687041722, 0.23283904318538898]","[0.0035612418822412568, 0.280441288656769]","[0.0030431348603211054, 0.2819249291278751]","[0.0035857664233576642, 0.3348452152985485]","[0.004300417483883204, 0.27919522296287996]","[0.003537450772298413, 0.24104811374232135]",[-0.0009706020355224609],[-0.00041598081588745117],"[0.5989338755607605, 0.427420437335968]","[900, 218]"
567,"[-0.004483183823248995, 0.2696953315555188]","[-0.005667376427892277, 0.2713253172567698]","[-0.004471682163989857, 0.32060807694436416]","[-0.0037050169185850546, 0.26843638831378197]","[-0.004487015011143319, 0.23281758743096556]","[0.003671023549373185, 0.2806233370850686]","[0.0031350656200644198, 0.28208629932711893]","[0.0036962312764749553, 0.33466769718242956]","[0.004436988886559027, 0.2793648616207689]","[0.003646754285280969, 0.24142041207954115]",[-0.0009298324584960938],[-0.0004943609237670898],"[0.5993270874023438, 0.4274386167526245]","[900, 218]"
568,"[-0.004619974252586525, 0.2702243759984954]","[-0.005811624566812929, 0.27190688954558406]","[-0.004608201041063716, 0.3207506611322902]","[-0.0038302314291743704, 0.2689068047375308]","[-0.004624906018092762, 0.2335031715182614]","[0.003837079208868303, 0.28188068313805426]","[0.003265994338103909, 0.28312281193716676]","[0.0038628011504762707, 0.3371565148159967]","[0.0046591396463680785, 0.2807832039733044]","[0.0038120863145193772, 0.24199220991223427]",[-0.0008924603462219238],[-0.00046306848526000977],"[0.5996900796890259, 0.42690396308898926]","[900, 218]"
569,"[-0.00479018547019038, 0.26994304845336253]","[-0.006027698900202375, 0.27156377455782854]","[-0.004779360197957205, 0.3206732000779224]","[-0.003970431330059713, 0.26867275989725864]","[-0.004793449162773608, 0.23313867268395053]","[0.003990038012845721, 0.28280735986779576]","[0.00339673003361022, 0.2840796892007028]","[0.0040182307640182656, 0.33852622088129575]","[0.004844269365141843, 0.2816826409640684]","[0.003962870868212412, 0.24265123220567147]",[-0.00090789794921875],[-0.0004690885543823242],"[0.5997540354728699, 0.4270837604999542]","[900, 218]"
570,"[-0.004610586267685214, 0.2698316972574646]","[-0.005816883550924919, 0.2714055497822143]","[-0.004601405600370127, 0.3205093844467736]","[-0.0038153861142910827, 0.2686026490406608]","[-0.004612695534750866, 0.2330463710531538]","[0.0038246453308544933, 0.28321547952985654]","[0.00325565099658847, 0.2845280043904542]","[0.0038516085690826303, 0.339317204929422]","[0.004644071026968647, 0.2820420518959189]","[0.003798382613003182, 0.24284020193158415]",[-0.0009018182754516602],[-0.0004737377166748047],"[0.5996266603469849, 0.4270132780075073]","[900, 218]"
571,"[-0.004293503001079039, 0.27008758267366195]","[-0.005430306293531078, 0.271723440732461]","[-0.00428445545512284, 0.3209114317927812]","[-0.0035480230514826896, 0.2687914026339949]","[-0.004295974678579487, 0.23322300742463548]","[0.003542821666817382, 0.28226592238769777]","[0.0030127898456153166, 0.28370476727819377]","[0.003566676587475271, 0.3377650530025036]","[0.004307305558110304, 0.2809576613011857]","[0.003519189493822309, 0.24220286440745672]",[-0.0009064674377441406],[-0.00047892332077026367],"[0.5994040966033936, 0.42725563049316406]","[900, 218]"
572,"[-0.0044636490239012075, 0.2695004260926362]","[-0.005611141870336682, 0.27106746867485887]","[-0.0044534446842725865, 0.3197172089965464]","[-0.003702341003307013, 0.2682703235230021]","[-0.004467382805325385, 0.2329440818833309]","[0.0036977673529667273, 0.2806448999432877]","[0.0031499343594085095, 0.2821449166024217]","[0.0037225650497799607, 0.33501580672451703]","[0.0044848837344072185, 0.2793406935507767]","[0.003673383439439875, 0.24128932136973386]",[-0.0009063482284545898],[-0.0004851222038269043],"[0.59937584400177, 0.426725298166275]","[900, 218]"
573,"[-0.004602823447024558, 0.26996421150716976]","[-0.005820529644046033, 0.27145177372578116]","[-0.004594127184672687, 0.3208917387643779]","[-0.003803334800425749, 0.268830767254912]","[-0.004603697815737473, 0.2330634636758094]","[0.0037606369329569807, 0.2799358604074975]","[0.0032150861506717735, 0.28136043654631343]","[0.0037873761114176558, 0.3331582972687662]","[0.004539195292128295, 0.27875012066821175]","[0.0037357873443099, 0.24119081736229966]",[-0.0009298324584960938],[-0.0004892349243164062],"[0.599054217338562, 0.42719289660453796]","[900, 218]"
574,"[-0.004409787292612944, 0.2705925184780087]","[-0.005577211233695194, 0.2721741626265873]","[-0.004399344270606676, 0.32155130183909236]","[-0.0036433776253750536, 0.269375619629555]","[-0.004412973825184783, 0.2336735656776032]","[0.003603885793594688, 0.2810028783354702]","[0.003081054290173915, 0.2825167996435686]","[0.0036303066541385496, 0.3342408496194765]","[0.00434970591184039, 0.27968867512960716]","[0.0035789227657296446, 0.2421755143168876]",[-0.0009075403213500977],[-0.0004858970642089844],"[0.5990124344825745, 0.4271039366722107]","[900, 218]"
575,"[-0.004581276714838185, 0.27023562648471244]","[-0.00579666405102513, 0.2718253040042166]","[-0.00456936521615006, 0.32139920249968656]","[-0.0037836602611920696, 0.26899859982160845]","[-0.004585141023723051, 0.23321631120749975]","[0.0037504393520587714, 0.2810377378263386]","[0.0032003477689025285, 0.2824840430588927]","[0.003775195267967667, 0.334761183223772]","[0.0045375414221934755, 0.27978568134371556]","[0.0037268446652178413, 0.2419760986924938]",[-0.000904381275177002],[-0.000494539737701416],"[0.5991866588592529, 0.4269102215766907]","[900, 218]"
576,"[-0.004638588563447032, 0.2699694369634785]","[-0.005870250957587202, 0.27153708789350506]","[-0.004627148262202954, 0.3211555100980823]","[-0.0038307972644414144, 0.26874489536331625]","[-0.004642174960254625, 0.23294000070524915]","[0.003799884883542253, 0.2808290682412933]","[0.003243437910802123, 0.2823098137140557]","[0.0038252364226829443, 0.33456047809602696]","[0.004596037977953298, 0.2795352626594619]","[0.0037757528861606625, 0.24176176715028394]",[-0.0008938908576965332],[-0.0004928112030029297],"[0.59918212890625, 0.42698144912719727]","[900, 218]"
577,"[-0.004679116121148569, 0.2682682917281336]","[-0.005916831524354382, 0.27002858819723263]","[-0.004664098506097625, 0.3187224847530191]","[-0.003866553460899462, 0.2668463839726935]","[-0.004687306416309899, 0.23168003024877393]","[0.003846217343212228, 0.2800495872834589]","[0.003279945760300541, 0.2813963854445255]","[0.0038724222125602428, 0.333608873305205]","[0.004658130181400312, 0.27887620102207356]","[0.0038209748341352504, 0.24113179820621988]",[-0.0009254813194274902],[-0.0004621148109436035],"[0.5991756319999695, 0.42653435468673706]","[900, 218]"
578,"[-0.005371675005189512, 0.26777936056527796]","[-0.006803086068696147, 0.26963481326402056]","[-0.0053535993244669625, 0.31772526272948215]","[-0.004434655715258731, 0.2662816605956531]","[-0.005381872046840962, 0.23150119995340676]","[0.004405221298967048, 0.28057569462967]","[0.0037539282283264672, 0.28159458772503826]","[0.004431923832425745, 0.33491710447100714]","[0.005340347101503447, 0.27969419249350325]","[0.004379129717040185, 0.24121621465118487]",[-0.0009275674819946289],[-0.000489354133605957],"[0.5993084907531738, 0.4261232614517212]","[900, 218]"
579,"[-0.005378577588106073, 0.26878814699554665]","[-0.006772599439117277, 0.27068376945513384]","[-0.005361624696728855, 0.31936096706803413]","[-0.004456869551157508, 0.2672399871216337]","[-0.005388611709904136, 0.2320937152852378]","[0.004461030587686616, 0.28016581106532207]","[0.003811037364816699, 0.281179465950199]","[0.0044878651697195585, 0.33392156547724244]","[0.005390328319041832, 0.2793209088450967]","[0.004435585385667531, 0.24109087045344982]",[-0.0009261369705200195],[-0.0004519224166870117],"[0.5996744632720947, 0.4267757534980774]","[900, 218]"
580,"[-0.005667404385539029, 0.2695772333664781]","[-0.007149855292656185, 0.27127101592251407]","[-0.00565068241970331, 0.32041408020267426]","[-0.004690409491099702, 0.2682455354614858]","[-0.005675509854002692, 0.23272614397913358]","[0.004696372916218553, 0.2813760711406402]","[0.0040047614556747236, 0.2824130756319099]","[0.004727384291725105, 0.33590566083955303]","[0.005688530538538133, 0.2805037574556965]","[0.00466670243346942, 0.24189523869209684]",[-0.0009336471557617188],[-0.0004636049270629883],"[0.5996802449226379, 0.42675620317459106]","[900, 218]"
581,"[-0.005198800842140633, 0.26923623844434724]","[-0.006545573772225667, 0.2709832864412725]","[-0.005182572905119452, 0.3196485610254263]","[-0.004307775835561468, 0.267866504166343]","[-0.005206783225976075, 0.2326353362529857]","[0.004315770388114241, 0.28146896998357707]","[0.003678754320734473, 0.2826312106899889]","[0.004345517341256083, 0.33604888838116775]","[0.005231375573882218, 0.28040471221810837]","[0.004287456138223914, 0.24191699646981313]",[-0.0008799433708190918],[-0.00046503543853759766],"[0.5999854803085327, 0.42641276121139526]","[900, 218]"
582,"[-0.004899853818838349, 0.26902675473660514]","[-0.006166651015827627, 0.2708224703228196]","[-0.00488380472741823, 0.3194423281099467]","[-0.00406100787900853, 0.26760836690175716]","[-0.004907812078954459, 0.23242326678009714]","[0.004063028574964075, 0.28056282118598475]","[0.003465594543649024, 0.2817627998250597]","[0.004090289017848135, 0.3346537304651922]","[0.004920169264375336, 0.2795095469217387]","[0.004037069170039189, 0.24132281043606774]",[-0.0008716583251953125],[-0.0004648566246032715],"[0.5999929308891296, 0.42651915550231934]","[900, 218]"
583,"[-0.0055390242977900765, 0.2697404131594648]","[-0.0069901496095322755, 0.27145080644909325]","[-0.005522046196028704, 0.32035595481643947]","[-0.004582887938131666, 0.26839674274010605]","[-0.0055470904269061035, 0.23302394150938927]","[0.004590049787708561, 0.2832852761269623]","[0.003904797322424693, 0.28443031275235164]","[0.004619989303018779, 0.33851239422553053]","[0.005579502474475672, 0.2822270214198936]","[0.004561096848200142, 0.24332832946373642]",[-0.0009197592735290527],[-0.0004646182060241699],"[0.6001955270767212, 0.42676687240600586]","[900, 218]"
584,"[-0.005090430688856619, 0.26966227335042453]","[-0.006450388538841814, 0.2712531565188504]","[-0.005076219817891471, 0.3204236443059544]","[-0.004200543070523184, 0.2684650244042729]","[-0.005095683793193324, 0.23288123426685645]","[0.004191869890355082, 0.2826781504961822]","[0.003566214281318287, 0.2839659286093416]","[0.00421907060265294, 0.33799288231310887]","[0.005093881199611935, 0.28151292153502777]","[0.004165565982582486, 0.24270599476509863]",[-0.0008751749992370605],[-0.000501096248626709],"[0.6001903414726257, 0.42668768763542175]","[900, 218]"
