,468,469,470,471,472,473,474,475,476,477,head_rotation_hor,head_rotation_ver,head_pos,looking_pos
324,"[-0.006858381940491043, 0.4111998260040612]","[-0.007900733394595176, 0.41047666573342173]","[-0.006819050426880752, 0.48940406437928824]","[-0.006046084679500992, 0.41234052474735333]","[-0.0068953371728369415, 0.35372007408688333]","[0.008043196010692933, 0.4333459763930423]","[0.006694691128374795, 0.43803442509005663]","[0.008103735388453073, 0.5264898567497316]","[0.010042968245745507, 0.4297494365435669]","[0.007968548807610859, 0.36841165324614117]",[-0.0010320544242858887],[0.0007390975952148438],"[0.5866726636886597, 0.46728605031967163]","[157, 894]"
325,"[-0.007312310737629239, 0.4120910369221262]","[-0.00848777665959269, 0.4115470065269167]","[-0.0072619854402711705, 0.49166794333836566]","[-0.006413794382609942, 0.4130493226519937]","[-0.007360398644874356, 0.3538516595276917]","[0.008562311907867395, 0.4352034830141792]","[0.007132726865257274, 0.43991433491007886]","[0.00863848275442997, 0.5323145179622647]","[0.010680097097103781, 0.4315063009399369]","[0.008471994972887895, 0.36810192660484814]",[-0.001103520393371582],[0.000683128833770752],"[0.5865970849990845, 0.4674067199230194]","[157, 894]"
326,"[-0.006941592656236384, 0.4114860999607697]","[-0.008047438784990264, 0.4108760809027398]","[-0.006889273337819722, 0.490710949211706]","[-0.0060940486083818106, 0.4124987307045789]","[-0.006992340984125736, 0.35347050755603093]","[0.00818784443532258, 0.4352006260419367]","[0.006819681194242986, 0.43941415285389335]","[0.008253523873762226, 0.5338033446156629]","[0.010212520990658528, 0.43204805762507736]","[0.008108512690861915, 0.36736434557388864]",[-0.0010184645652770996],[0.0006681084632873535],"[0.586898684501648, 0.4676060974597931]","[157, 894]"
327,"[-0.00681768011608329, 0.4102999013802174]","[-0.007866279791144837, 0.4093451723471361]","[-0.00679676929991975, 0.4883713363958442]","[-0.0060031024857111525, 0.41167871661003935]","[-0.006835451608342391, 0.3528365080292894]","[0.008118341004109176, 0.43179227994288605]","[0.006767001993939326, 0.4356362001990433]","[0.008173133832855535, 0.5276774934351562]","[0.010112479661828714, 0.42903607744282757]","[0.0080480929489756, 0.3653453854091796]",[-0.0008078813552856445],[0.0007857084274291992],"[0.5872724652290344, 0.4666871130466461]","[157, 894]"
328,"[-0.006514561412722156, 0.41216023771411714]","[-0.007501126485644379, 0.4111681097575143]","[-0.0064926184558863256, 0.4902039652732733]","[-0.005746133133568893, 0.4135171843053257]","[-0.0065348259234870535, 0.35467959932692267]","[0.00784960920356728, 0.4332900781348032]","[0.006539784325718843, 0.43733492729850704]","[0.007899537250702204, 0.528188824207543]","[0.009784663611636256, 0.43037823969130407]","[0.007785116872915635, 0.3672938075459265]",[-0.0007188320159912109],[0.0007695555686950684],"[0.5878538489341736, 0.4667114019393921]","[157, 894]"
329,"[-0.006465861014499582, 0.4152303297429581]","[-0.007465530784786847, 0.41421039401655335]","[-0.006432715842309938, 0.4955400300840749]","[-0.005690063507113266, 0.4167970089683005]","[-0.0064954727572784305, 0.3564247139978713]","[0.00767324331534231, 0.43860000926702947]","[0.006420963327705607, 0.4429216634137769]","[0.0077170102132416455, 0.5335071979840134]","[0.009496214186504462, 0.43561475516712594]","[0.007616587517368935, 0.37238324824282265]",[-0.0010828375816345215],[0.0007633566856384277],"[0.5872337818145752, 0.4677990674972534]","[157, 894]"
330,"[-0.006750475290008901, 0.4148856547437361]","[-0.007799751388029056, 0.4138009599906627]","[-0.006717081587712706, 0.49563278206490335]","[-0.005935230784146532, 0.41669841702040966]","[-0.006778287675355367, 0.35585522664644725]","[0.008072319871465, 0.44009807582696203]","[0.006736392205592151, 0.4444058243208589]","[0.008120499712593833, 0.5382581136945184]","[0.010030324138064314, 0.4371550715211224]","[0.008008740345065173, 0.37229676929310185]",[-0.0010939240455627441],[0.0006946921348571777],"[0.5874934196472168, 0.4682443141937256]","[157, 894]"
331,"[-0.0055549448989385165, 0.4175287850902327]","[-0.006398940936415058, 0.41578060674228423]","[-0.0055342187523193444, 0.49801211916203986]","[-0.004894871730084486, 0.4197783792712207]","[-0.005571646410235588, 0.35849262159155315]","[0.006750865723367561, 0.4374752805972413]","[0.005616332841619982, 0.44279129508616655]","[0.0068025056354765814, 0.5306415089180627]","[0.008432487609449507, 0.4333592834519274]","[0.006686554881185063, 0.3721561317551813]",[-0.0009831786155700684],[0.0007196664810180664],"[0.5884547233581543, 0.4680764079093933]","[157, 894]"
332,"[-0.005591020869146007, 0.4181264082340163]","[-0.006463120769635303, 0.4164252547766346]","[-0.005569787075850511, 0.4987564778961899]","[-0.004915277254767162, 0.4202311235696463]","[-0.005607596502757546, 0.3590300885760589]","[0.006707892041022619, 0.43755493785127514]","[0.005576509244047481, 0.44266877089519696]","[0.006753076336895198, 0.5309922540381563]","[0.008391521684113263, 0.4335652246423752]","[0.006650790744759331, 0.3721389795313611]",[-0.0011022090911865234],[0.0007002353668212891],"[0.5879030823707581, 0.4684706926345825]","[157, 894]"
333,"[-0.006922001897053953, 0.4147224666938567]","[-0.007972516055088127, 0.4139713784964239]","[-0.006864216742945017, 0.49504654419879046]","[-0.006102731037704269, 0.4160690565199218]","[-0.006978248212435687, 0.3560738765546279]","[0.008397021927032447, 0.4379642915102821]","[0.00700826637890326, 0.4429504060660315]","[0.008459828334011281, 0.5325829272540689]","[0.010433559973300645, 0.43423447399378956]","[0.00831702478045833, 0.3719350203755899]",[-0.0009511113166809082],[0.000704646110534668],"[0.5887443423271179, 0.46852922439575195]","[157, 894]"
334,"[-0.0066628413441899275, 0.414287253082328]","[-0.007681087425703623, 0.4134519644272101]","[-0.0066131095908581634, 0.4947443077643038]","[-0.005869047751259584, 0.4157661570790032]","[-0.006709850933583734, 0.3555673196063454]","[0.008099161169254451, 0.43682384773710137]","[0.006750864403604094, 0.44185356826316025]","[0.008160437474392471, 0.5313894911363346]","[0.010084121272360747, 0.4330081324834742]","[0.00802189906595019, 0.37086163363129093]",[-0.0009109377861022949],[0.0006937384605407715],"[0.588824450969696, 0.46843498945236206]","[157, 894]"
335,"[-0.007433164369960581, 0.4101207939633055]","[-0.008566554789815843, 0.40881523183669055]","[-0.007372375123479929, 0.4879280443431836]","[-0.006550949408447899, 0.4119833427744393]","[-0.007494272854755495, 0.35300533118167926]","[0.008923061272930724, 0.43386666270329777]","[0.007399257346817237, 0.43771664495046636]","[0.00898069534437204, 0.5301688964708284]","[0.011207401015842406, 0.431136268377981]","[0.008849584306625064, 0.3673068579213634]",[-0.0007815957069396973],[0.0007330775260925293],"[0.5885315537452698, 0.468890905380249]","[157, 894]"
336,"[-0.006774384179650903, 0.4130778800841852]","[-0.007782389203225552, 0.4118013695742048]","[-0.006709138282981209, 0.49026149564731697]","[-0.005986485079116757, 0.41481628669615817]","[-0.006843165327962339, 0.3560672794613754]","[0.00812548983449357, 0.44028423788677745]","[0.006733414647438185, 0.4444035893015549]","[0.008186738235448816, 0.5404963377722816]","[0.010218157883967424, 0.43737008725194965]","[0.008050778006765744, 0.371597851034946]",[-0.0008282661437988281],[0.0007797479629516602],"[0.588623046875, 0.46922051906585693]","[157, 894]"
337,"[-0.007568047826926455, 0.41032735134759823]","[-0.008641676919644174, 0.41105633030651545]","[-0.007491830556148777, 0.4847049871191198]","[-0.0067229990275961505, 0.4097064549861056]","[-0.007652779604645045, 0.3549629019098801]","[0.008608151273603475, 0.43914113905532315]","[0.007177229801323045, 0.44323228030262785]","[0.008653034720364062, 0.5342927604730418]","[0.01071987905229113, 0.43616520193061215]","[0.008546546132987078, 0.3729426206051501]",[-0.0012816190719604492],[0.0007033944129943848],"[0.5877272486686707, 0.46784865856170654]","[157, 894]"
338,"[-0.006920767538169656, 0.41355880535609985]","[-0.00797026424527334, 0.41418049459269063]","[-0.006855878128929249, 0.49266080336650575]","[-0.0061108982708860116, 0.41276873871992925]","[-0.006992763778383808, 0.3552767662749128]","[0.008035449207336487, 0.43773429282493165]","[0.006660275296575161, 0.44176950039117413]","[0.008071627853627104, 0.5332694811464738]","[0.010097386648120044, 0.43483571270740684]","[0.007983668283020807, 0.37142762306957033]",[-0.0010976195335388184],[0.0005530118942260742],"[0.5883299708366394, 0.46795517206192017]","[157, 894]"
339,"[-0.007687699937461235, 0.41754762917442767]","[-0.009413359825354345, 0.4182643359280308]","[-0.007672842849762609, 0.5016784495883614]","[-0.0064810309767082104, 0.4178865571566338]","[-0.007686557514569302, 0.35700306848348534]","[0.006978587356599769, 0.44742870703510534]","[0.006022702642761012, 0.4513869180216104]","[0.007056464710294283, 0.5424326507696783]","[0.008303052918976352, 0.44393468918472195]","[0.006906312063460503, 0.38016355112107564]",[-0.0006584525108337402],[0.0005436539649963379],"[0.5897587537765503, 0.4693208336830139]","[157, 894]"
340,"[-0.007388150932820496, 0.41692090210541377]","[-0.009027913908301429, 0.41693182044130705]","[-0.007375217019820635, 0.5002123690730119]","[-0.006231510604028596, 0.4177902918396286]","[-0.007383607971785507, 0.3569304375949445]","[0.006628191271075249, 0.4483456355923806]","[0.005731362887357415, 0.4532422193378595]","[0.006703843010523879, 0.5400696667116872]","[0.007868102674022808, 0.44392154675820644]","[0.006558444937944272, 0.38270411274778204]",[-0.0008227825164794922],[0.0006263852119445801],"[0.5896055102348328, 0.46790796518325806]","[157, 894]"
341,"[-0.007118408012772965, 0.42051501122129564]","[-0.008852588003578608, 0.4208549109829079]","[-0.0071006784784945765, 0.5106846828737643]","[-0.0059354630999853145, 0.4207909457551042]","[-0.007118292287235303, 0.3570731733531314]","[0.005852035417942864, 0.4549762870915818]","[0.005036470497454805, 0.46056086755534326]","[0.005922440461396351, 0.5557544699440895]","[0.006999595684010069, 0.45001450916056823]","[0.0057858988914375195, 0.38446105996095714]",[-0.00113755464553833],[0.0005893111228942871],"[0.5896240472793579, 0.4680247902870178]","[157, 894]"
342,"[-0.007979817913992415, 0.4158941791261431]","[-0.01000249059694121, 0.4167974722398812]","[-0.007954828525521587, 0.5046064728384538]","[-0.006619399211650366, 0.4156763548205977]","[-0.007986579714795345, 0.3534203333924061]","[0.006650436551551478, 0.45058582077815873]","[0.005726935278743076, 0.4560534511940829]","[0.006720243318470048, 0.5485237574067396]","[0.007945497808323541, 0.44579272751790633]","[0.006584849094545038, 0.3817203537024758]",[-0.0010343194007873535],[0.0005689263343811035],"[0.590399980545044, 0.46801841259002686]","[157, 894]"
343,"[-0.008952610243144796, 0.4150839025204803]","[-0.011339002614696494, 0.41544516152959005]","[-0.008905233556393133, 0.5008801817561535]","[-0.007377825251699559, 0.4150257839536839]","[-0.00897874875038751, 0.35404769688876137]","[0.007003835440162677, 0.45020842559794644]","[0.006042629642149364, 0.45526120294144423]","[0.007088307825654631, 0.5496871778776529]","[0.008357124840408322, 0.44590809963975697]","[0.006926508128442832, 0.3805435021660807]",[-0.001223742961883545],[0.0005922913551330566],"[0.5899143218994141, 0.46723684668540955]","[157, 894]"
344,"[-0.007815228660926194, 0.41402837519329727]","[-0.009802416670403548, 0.4144769318305864]","[-0.0077875313176322125, 0.4998596143764199]","[-0.00648148966494057, 0.4141384745617109]","[-0.007823921500607081, 0.3530054721239262]","[0.006239549975134018, 0.44638680693986094]","[0.005393292332861078, 0.45104900250936414]","[0.006299147146348357, 0.5433820921985816]","[0.0074268245114610405, 0.44245559506327653]","[0.006186479328875571, 0.37813386000953586]",[-0.001273036003112793],[0.0005779266357421875],"[0.5906922817230225, 0.4672662019729614]","[157, 894]"
345,"[-0.006412260815940103, 0.40895262452749165]","[-0.008309072355240747, 0.4078576100514131]","[-0.006385154785406472, 0.49589512796046376]","[-0.00520633610928193, 0.4102890243616699]","[-0.006422352890856248, 0.3478536548780018]","[0.0047113168393812695, 0.443031059697778]","[0.004089259312769946, 0.4474390944712308]","[0.004763010777662721, 0.5372166947475321]","[0.005583687237880581, 0.4391866610362522]","[0.0046675497023706035, 0.3760549355380478]",[-0.0013735294342041016],[0.0006532669067382812],"[0.5908223390579224, 0.46737968921661377]","[157, 894]"
346,"[-0.00588370259978735, 0.40876534536751485]","[-0.007619720725846591, 0.4075258278762047]","[-0.005854346396685442, 0.49452739385823485]","[-0.004779500066292118, 0.4102066343625221]","[-0.005897096429024828, 0.3482440372333087]","[0.004325668738595832, 0.4428746510343831]","[0.003753864000125606, 0.44614452501394475]","[0.004372317726416297, 0.5378686892046284]","[0.005129512459686096, 0.4400172985366484]","[0.004286002765945444, 0.3754312128553268]",[-0.001230776309967041],[0.0006033182144165039],"[0.591086208820343, 0.46735233068466187]","[157, 894]"
347,"[-0.00479899927313044, 0.40862726148941686]","[-0.006179006712008194, 0.40695321631914333]","[-0.004780091352697191, 0.4929592301056287]","[-0.003912113518077748, 0.4106724725500781]","[-0.004804447392800519, 0.34892182417005113]","[0.003509206223199978, 0.44310196444507854]","[0.0030459031834807913, 0.44685343167901165]","[0.0035539944149607207, 0.5385547880054266]","[0.004159138907795171, 0.4399926924760531]","[0.003470755808824182, 0.37556328544609596]",[-0.00118333101272583],[0.0006392598152160645],"[0.5910798907279968, 0.4669686555862427]","[157, 894]"
348,"[-0.005313623824410737, 0.4095471040222364]","[-0.006807291277081642, 0.408560842238991]","[-0.005292469709109811, 0.4968660593066474]","[-0.004345386133080877, 0.41094965387788285]","[-0.005320388966156365, 0.3483034259798575]","[0.0039045926569398356, 0.44272261429665144]","[0.0033858717994061003, 0.44654861333410933]","[0.003952801252627515, 0.5385320669697834]","[0.004633989335821055, 0.43938628498498744]","[0.0038630687171876295, 0.37502302144332883]",[-0.0011686086654663086],[0.0006492733955383301],"[0.591094434261322, 0.4675600528717041]","[157, 894]"
349,"[-0.005873207499782381, 0.4088361804805327]","[-0.007531616962173102, 0.4085723930373698]","[-0.0058481505663431, 0.49390740495224583]","[-0.004800156282801894, 0.4094785336208587]","[-0.005884283034621587, 0.3484971814559238]","[0.0043715722205611264, 0.44384690527201814]","[0.0037947431869573135, 0.4478489262845866]","[0.004427532404384341, 0.5411783275865647]","[0.005174290911879591, 0.4406280049276974]","[0.004321630307010843, 0.3753516611491305]",[-0.0013272762298583984],[0.0006399750709533691],"[0.5919592976570129, 0.46753329038619995]","[157, 894]"
350,"[-0.003919270684184603, 0.4097033976867016]","[-0.005010048466922424, 0.40874327876985306]","[-0.0039096952872977936, 0.4939441041847925]","[-0.003208680581401551, 0.4110684210149749]","[-0.003918143052837854, 0.3497519532867001]","[0.00290866025764317, 0.44267670839820444]","[0.0025229877853195247, 0.4464328913417691]","[0.0029424395508594052, 0.5384123275304643]","[0.0034471164047983204, 0.43969498130367635]","[0.002878767322822638, 0.375060710773007]",[-0.0015343427658081055],[0.00046247243881225586],"[0.5917952060699463, 0.46777206659317017]","[157, 894]"
351,"[-0.0035855439586757187, 0.4076036621832312]","[-0.00459563384915697, 0.407166337764052]","[-0.003568006176314661, 0.4926744620166802]","[-0.0029322873541919306, 0.40833501606263223]","[-0.003594402206454757, 0.34733536764115314]","[0.002667105450538408, 0.4403438652342112]","[0.0023133188040597463, 0.4437340804561309]","[0.002698318737787956, 0.533651047153211]","[0.0031641624824802024, 0.4374595973713225]","[0.0026403746845067746, 0.37398823469186593]",[-0.001307845115661621],[0.0005771517753601074],"[0.5923612713813782, 0.46795591711997986]","[157, 894]"
352,"[-0.0037795308321848177, 0.4067986766441539]","[-0.004823448168626321, 0.4062941037177362]","[-0.0037660378867624858, 0.49070065938490964]","[-0.0030979567643079665, 0.4076100771470098]","[-0.0037820571206450045, 0.3471139318970631]","[0.0028079731848810866, 0.43834979484847403]","[0.002431263274900336, 0.4418630883185366]","[0.0028417082042300956, 0.5316298340829573]","[0.003338945201030017, 0.43539007934453716]","[0.002778571044692131, 0.3720848531637774]",[-0.0012036561965942383],[0.0006131529808044434],"[0.5923625826835632, 0.46743708848953247]","[157, 894]"
